"No.","Time","Source","Destination","Protocol","Length","Info"
"477","18.653188","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.12? Tell 192.168.1.1"
"478","18.653217","AzureWaveTec_e5:a6:9d","Digisol_03:e8:e0","ARP","42","192.168.1.12 is at 2c:3b:70:e5:a6:9d"
"479","18.653276","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.9? Tell 192.168.1.1"
"480","18.654272","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"481","19.047649","192.168.1.12","23.46.207.90","QUIC","1286","Protected Payload (KP0), DCID=08d63792da40b732"
"482","19.047746","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"483","19.047771","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"484","19.047792","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"485","19.047814","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"486","19.047840","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"487","19.047864","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"488","19.047891","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"489","19.047914","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"490","19.047966","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"491","19.047987","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"492","19.048007","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"493","19.048032","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"494","19.048059","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"495","19.048079","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"496","19.048100","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"497","19.053143","192.168.1.12","23.46.207.90","QUIC","1292","Protected Payload (KP0), DCID=08d63792da40b732"
"498","19.053332","192.168.1.12","23.46.207.90","QUIC","384","Protected Payload (KP0), DCID=08d63792da40b732"
"499","19.062717","23.46.207.90","192.168.1.12","QUIC","69","Protected Payload (KP0)"
"500","19.062717","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"501","19.062717","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"502","19.062717","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"503","19.062717","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"504","19.062717","23.46.207.90","192.168.1.12","QUIC","66","Protected Payload (KP0)"
"505","19.070539","23.46.207.90","192.168.1.12","QUIC","67","Protected Payload (KP0)"
"506","19.070539","23.46.207.90","192.168.1.12","QUIC","67","Protected Payload (KP0)"
"507","19.070539","23.46.207.90","192.168.1.12","QUIC","67","Protected Payload (KP0)"
"508","19.098946","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"509","19.105571","192.168.1.12","150.171.27.11","TCP","55","20129  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"510","19.120224","150.171.27.11","192.168.1.12","TCP","66","443  >  20129 [ACK] Seq=1 Ack=2 Win=16384 Len=0 SLE=1 SRE=2"
"511","19.271598","23.46.207.90","192.168.1.12","QUIC","412","Protected Payload (KP0)"
"512","19.271598","23.46.207.90","192.168.1.12","QUIC","63","Protected Payload (KP0)"
"513","19.271825","192.168.1.12","23.46.207.90","QUIC","78","Protected Payload (KP0), DCID=08d63792da40b732"
"514","19.308334","23.46.207.90","192.168.1.12","QUIC","67","Protected Payload (KP0)"
"515","19.682310","192.168.1.12","20.195.65.193","TLSv1.2","85","Application Data"
"516","19.768073","20.195.65.193","192.168.1.12","TCP","60","443  >  19713 [ACK] Seq=28 Ack=91 Win=671 Len=0"
"517","19.887775","192.168.1.12","43.204.162.27","TCP","122","19944  >  6001 [PSH, ACK] Seq=69 Ack=55 Win=254 Len=68"
"518","19.888243","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=1279 Ack=711 Win=508 Len=76 [TCP PDU reassembled in 1328]"
"519","19.900340","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=1355 Win=5544 Len=0"
"520","19.930045","43.204.162.27","192.168.1.12","X11","108","Event: Sent-<Unknown eventcode 104>Error: Success"
"521","19.976764","192.168.1.12","43.204.162.27","TCP","54","19944  >  6001 [ACK] Seq=137 Ack=109 Win=254 Len=0"
"522","20.007251","142.250.77.234","192.168.1.12","UDP","120","443  >  51620 Len=78"
"523","20.021083","192.168.1.12","142.250.77.234","UDP","75","51620  >  443 Len=33"
"524","20.214672","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"525","20.231722","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"526","20.433094","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"527","20.450293","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"528","20.498322","20.195.65.193","192.168.1.12","TLSv1.2","81","Application Data"
"529","20.541989","192.168.1.12","20.195.65.193","TCP","54","19713  >  443 [ACK] Seq=91 Ack=55 Win=1018 Len=0"
"530","20.662213","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"531","20.681368","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"532","20.884328","192.168.1.12","23.46.207.90","QUIC","1173","Protected Payload (KP0), DCID=08d63792da40b732"
"533","20.885308","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"534","20.905059","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"535","20.925385","23.46.207.90","192.168.1.12","QUIC","71","Protected Payload (KP0)"
"536","20.963360","192.168.1.12","23.46.207.90","QUIC","75","Protected Payload (KP0), DCID=08d63792da40b732"
"537","21.109196","23.46.207.90","192.168.1.12","QUIC","198","Protected Payload (KP0)"
"538","21.109196","23.46.207.90","192.168.1.12","QUIC","63","Protected Payload (KP0)"
"539","21.109456","192.168.1.12","23.46.207.90","QUIC","78","Protected Payload (KP0), DCID=08d63792da40b732"
"540","21.119746","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"541","21.134577","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"542","21.165993","23.46.207.90","192.168.1.12","QUIC","67","Protected Payload (KP0)"
"543","21.340444","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"544","21.356524","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"545","21.702053","192.168.1.12","172.188.155.25","TCP","55","19954  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP PDU reassembled in 1335]"
"546","21.764450","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"547","21.785229","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"548","21.795149","172.188.155.25","192.168.1.12","TCP","66","443  >  19954 [ACK] Seq=1 Ack=2 Win=308 Len=0 SLE=1 SRE=2"
"549","21.896525","192.168.1.12","163.70.145.13","TLSv1.2","83","Ignored Unknown Record"
"550","21.896769","192.168.1.12","163.70.145.63","TLSv1.2","86","Application Data"
"551","21.913005","163.70.145.13","192.168.1.12","TCP","60","443  >  19934 [ACK] Seq=1 Ack=31 Win=589 Len=0"
"552","21.913005","163.70.145.63","192.168.1.12","TCP","60","443  >  19943 [ACK] Seq=1 Ack=33 Win=333 Len=0"
"553","22.037839","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=1355 Ack=711 Win=508 Len=76 [TCP PDU reassembled in 1328]"
"554","22.052488","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=1431 Win=5544 Len=0"
"555","22.076498","192.168.1.12","23.41.29.248","TCP","54","20092  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"556","22.076589","192.168.1.12","23.41.29.248","TCP","54","20089  >  443 [FIN, ACK] Seq=1 Ack=1 Win=251 Len=0"
"557","22.076996","192.168.1.12","23.41.29.248","TCP","54","20088  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"558","22.077131","192.168.1.12","23.41.29.248","TCP","54","20093  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"559","22.077251","192.168.1.12","23.41.29.176","TCP","54","20103  >  443 [FIN, ACK] Seq=1 Ack=1 Win=251 Len=0"
"560","22.077354","192.168.1.12","23.41.29.176","TCP","54","20130  >  443 [FIN, ACK] Seq=1 Ack=1 Win=251 Len=0"
"561","22.089624","23.41.29.248","192.168.1.12","TCP","54","443  >  20089 [FIN, ACK] Seq=32 Ack=2 Win=497 Len=0"
"562","22.089624","23.41.29.176","192.168.1.12","TLSv1.2","85","Encrypted Alert"
"563","22.089624","23.41.29.248","192.168.1.12","TCP","85","[TCP Out-Of-Order] 443  >  20089 [PSH, ACK] Seq=1 Ack=2 Win=497 Len=31"
"564","22.089624","23.41.29.176","192.168.1.12","TCP","54","443  >  20103 [FIN, ACK] Seq=32 Ack=2 Win=501 Len=0"
"565","22.089624","23.41.29.248","192.168.1.12","TLSv1.2","85","Encrypted Alert"
"566","22.089624","23.41.29.248","192.168.1.12","TLSv1.2","85","Encrypted Alert"
"567","22.089624","23.41.29.248","192.168.1.12","TCP","54","443  >  20092 [FIN, ACK] Seq=32 Ack=2 Win=501 Len=0"
"568","22.089624","23.41.29.176","192.168.1.12","TLSv1.2","85","Encrypted Alert"
"569","22.089691","192.168.1.12","23.41.29.248","TCP","54","[TCP Dup ACK 556#1] 20089  >  443 [ACK] Seq=2 Ack=1 Win=251 Len=0"
"570","22.089748","192.168.1.12","23.41.29.176","TCP","54","20103  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"571","22.089774","192.168.1.12","23.41.29.248","TCP","54","20089  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"572","22.089809","192.168.1.12","23.41.29.248","TCP","54","20088  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"573","22.089831","192.168.1.12","23.41.29.248","TCP","54","20092  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"574","22.089852","192.168.1.12","23.41.29.176","TCP","54","20130  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"575","22.092416","23.41.29.248","192.168.1.12","TCP","54","443  >  20093 [FIN, ACK] Seq=32 Ack=2 Win=497 Len=0"
"576","22.092416","23.41.29.248","192.168.1.12","TCP","85","[TCP Out-Of-Order] 443  >  20093 [PSH, ACK] Seq=1 Ack=2 Win=497 Len=31"
"577","22.092439","192.168.1.12","23.41.29.248","TCP","54","[TCP Dup ACK 558#1] 20093  >  443 [ACK] Seq=2 Ack=1 Win=255 Len=0"
"578","22.092470","192.168.1.12","23.41.29.248","TCP","54","20093  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"579","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=1431 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"580","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=2823 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"581","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=4215 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"582","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=5607 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"583","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=6999 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"584","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=8391 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"585","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=9783 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"586","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=11175 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"587","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=12567 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"588","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=13959 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"589","22.122945","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=15351 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"590","22.122945","192.168.1.12","163.70.145.60","TCP","1148","19948  >  5222 [PSH, ACK] Seq=16743 Ack=711 Win=508 Len=1094 [TCP PDU reassembled in 1328]"
"591","22.123257","192.168.1.12","163.70.145.60","TCP","1365","19948  >  5222 [PSH, ACK] Seq=17837 Ack=711 Win=508 Len=1311 [TCP PDU reassembled in 1328]"
"592","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=19148 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"593","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=20540 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"594","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=21932 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"595","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=23324 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"596","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=24716 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"597","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=26108 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"598","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=27500 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"599","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=28892 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"600","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=30284 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"601","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=31676 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"602","22.132973","192.168.1.12","163.70.145.60","TCP","1446","19948  >  5222 [ACK] Seq=33068 Ack=711 Win=508 Len=1392 [TCP PDU reassembled in 1328]"
"603","22.132973","192.168.1.12","163.70.145.60","TCP","1148","19948  >  5222 [PSH, ACK] Seq=34460 Ack=711 Win=508 Len=1094 [TCP PDU reassembled in 1328]"
"604","22.133152","192.168.1.12","163.70.145.60","TCP","1416","19948  >  5222 [PSH, ACK] Seq=35554 Ack=711 Win=508 Len=1362 [TCP PDU reassembled in 1328]"
"605","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=4215 Win=5534 Len=0"
"606","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=6999 Win=5524 Len=0"
"607","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=8391 Win=5533 Len=0"
"608","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=9783 Win=5533 Len=0"
"609","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=11175 Win=5533 Len=0"
"610","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=12567 Win=5533 Len=0"
"611","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=15351 Win=5525 Len=0"
"612","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=16743 Win=5533 Len=0"
"613","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=17837 Win=5533 Len=0"
"614","22.141336","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=19148 Win=5533 Len=0"
"615","22.150193","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=20540 Win=5533 Len=0"
"616","22.150193","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=21932 Win=5533 Len=0"
"617","22.150193","163.70.145.60","192.168.1.12","TCP","66","[TCP Dup ACK 616#1] 5222  >  19948 [ACK] Seq=711 Ack=21932 Win=5533 Len=0 SLE=23324 SRE=24716"
"618","22.150193","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=24716 Win=5525 Len=0"
"619","22.151183","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=26108 Win=5533 Len=0"
"620","22.151183","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=28892 Win=5533 Len=0"
"621","22.151183","163.70.145.60","192.168.1.12","TCP","66","5222  >  19948 [ACK] Seq=711 Ack=30284 Win=5533 Len=0 SLE=31676 SRE=33068"
"622","22.151183","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=33068 Win=5525 Len=0"
"623","22.151183","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=35554 Win=5533 Len=0"
"624","22.151183","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=36916 Win=5544 Len=0"
"625","22.152968","163.70.145.13","192.168.1.12","TLSv1.2","79","Application Data"
"626","22.162685","163.70.145.63","192.168.1.12","TLSv1.2","82","Application Data"
"627","22.201960","192.168.1.12","163.70.145.13","TCP","54","19934  >  443 [ACK] Seq=31 Ack=26 Win=254 Len=0"
"628","22.217129","192.168.1.12","163.70.145.63","TCP","54","19943  >  443 [ACK] Seq=33 Ack=29 Win=254 Len=0"
"629","22.595758","192.168.1.12","142.250.77.234","UDP","71","51620  >  443 Len=29"
"630","22.613230","142.250.77.234","192.168.1.12","UDP","67","443  >  51620 Len=25"
"631","22.651391","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.12? Tell 192.168.1.1"
"632","22.651406","AzureWaveTec_e5:a6:9d","Digisol_03:e8:e0","ARP","42","192.168.1.12 is at 2c:3b:70:e5:a6:9d"
"633","22.651432","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.9? Tell 192.168.1.1"
"634","22.651438","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"635","22.651442","Digisol_03:e8:e0","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.1"
"636","22.894133","192.168.1.12","163.70.145.60","TCP","130","19948  >  5222 [PSH, ACK] Seq=36916 Ack=711 Win=508 Len=76 [TCP PDU reassembled in 1328]"
"637","22.909788","163.70.145.60","192.168.1.12","TCP","60","5222  >  19948 [ACK] Seq=711 Ack=36992 Win=5544 Len=0"
"638","23.121105","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=711 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"639","23.123295","163.70.145.60","192.168.1.12","TCP","175","5222  >  19948 [PSH, ACK] Seq=2103 Ack=36992 Win=5544 Len=121 [TCP PDU reassembled in 872]"
"640","23.123295","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=2224 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"641","23.123295","163.70.145.60","192.168.1.12","TCP","1257","5222  >  19948 [PSH, ACK] Seq=3616 Ack=36992 Win=5544 Len=1203 [TCP PDU reassembled in 872]"
"642","23.123359","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=4819 Win=511 Len=0"
"643","23.126029","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=4819 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"644","23.126172","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=6211 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"645","23.126189","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=7603 Win=511 Len=0"
"646","23.126308","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=7603 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"647","23.130500","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=8905 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"648","23.130577","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=10297 Win=511 Len=0"
"649","23.130681","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=10297 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"650","23.130858","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=11689 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"651","23.130910","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=12991 Win=511 Len=0"
"652","23.131011","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=12991 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"653","23.131315","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=14383 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"654","23.131373","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=15775 Win=511 Len=0"
"655","23.131457","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=15775 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"656","23.131714","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=17077 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"657","23.131714","163.70.145.60","192.168.1.12","TCP","175","5222  >  19948 [PSH, ACK] Seq=18469 Ack=36992 Win=5544 Len=121 [TCP PDU reassembled in 872]"
"658","23.131767","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=18590 Win=511 Len=0"
"659","23.141040","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=18590 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"660","23.141040","163.70.145.60","192.168.1.12","TCP","1257","5222  >  19948 [PSH, ACK] Seq=19982 Ack=36992 Win=5544 Len=1203 [TCP PDU reassembled in 872]"
"661","23.141040","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=21185 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"662","23.141040","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=22577 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"663","23.141040","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=23969 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"664","23.141040","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=25271 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"665","23.141040","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=26663 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"666","23.141040","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=28055 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"667","23.141114","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=29357 Win=511 Len=0"
"668","23.141403","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=29357 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"669","23.141403","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=30749 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"670","23.141403","163.70.145.60","192.168.1.12","TCP","1356","5222  >  19948 [PSH, ACK] Seq=32141 Ack=36992 Win=5544 Len=1302 [TCP PDU reassembled in 872]"
"671","23.141403","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=33443 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"672","23.141403","163.70.145.60","192.168.1.12","TCP","175","5222  >  19948 [PSH, ACK] Seq=34835 Ack=36992 Win=5544 Len=121 [TCP PDU reassembled in 872]"
"673","23.141452","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=34956 Win=511 Len=0"
"674","23.160282","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=34956 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"675","23.160282","163.70.145.60","192.168.1.12","TCP","1257","5222  >  19948 [PSH, ACK] Seq=36348 Ack=36992 Win=5544 Len=1203 [TCP PDU reassembled in 872]"
"676","23.160282","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=37551 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"677","23.160282","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=38943 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"678","23.160282","163.70.145.60","192.168.1.12","TCP","806","5222  >  19948 [PSH, ACK] Seq=40335 Ack=36992 Win=5544 Len=752 [TCP PDU reassembled in 872]"
"679","23.160396","192.168.1.12","163.70.145.60","TCP","54","19948  >  5222 [ACK] Seq=36992 Ack=41087 Win=511 Len=0"
"680","23.169579","163.70.145.60","192.168.1.12","TCP","1446","5222  >  19948 [ACK] Seq=41087 Ack=36992 Win=5544 Len=1392 [TCP PDU reassembled in 872]"
"681","23.169579","163.70.145.60","192.168.1.12","TCP","175","5222  >  19948 [PSH, ACK] Seq=42479 Ack=36992 Win=5544 Len=121 [TCP PDU reassembled in 872]"
